img1,img2,total_votes,entropy,draw_rate
img_00063_patch_8.png,img_00501_patch_1.png,1,0.0,0.0
img_00063_patch_8.png,img_00528_patch_5.png,11,0.0,0.0
img_00063_patch_8.png,img_00704_patch_0.png,1,0.0,0.0
img_00063_patch_8.png,img_00769_patch_2.png,1,0.0,0.0
img_00064_patch_0.png,img_00014_patch_0.png,1,0.0,0.0
img_00064_patch_0.png,img_00021_patch_0.png,1,0.0,0.0
img_00064_patch_0.png,img_00035_patch_5.png,1,0.0,0.0
img_00064_patch_0.png,img_00062_patch_6.png,1,0.0,0.0
img_00064_patch_0.png,img_00075_patch_3.png,1,0.0,0.0
img_00064_patch_0.png,img_00165_patch_3.png,1,0.0,0.0
img_00064_patch_0.png,img_00193_patch_3.png,1,0.0,0.0
img_00064_patch_0.png,img_00296_patch_5.png,1,0.0,0.0
img_00064_patch_0.png,img_00336_patch_6.png,2,0.0,0.0
img_00064_patch_0.png,img_00384_patch_7.png,1,0.0,0.0
img_00064_patch_0.png,img_00437_patch_3.png,1,0.0,0.0
img_00064_patch_0.png,img_00533_patch_2.png,1,0.0,0.0
img_00064_patch_0.png,img_00594_patch_6.png,1,0.0,0.0
img_00064_patch_0.png,img_00595_patch_8.png,1,0.0,0.0
img_00064_patch_0.png,img_00633_patch_8.png,1,0.0,0.0
img_00064_patch_0.png,img_00728_patch_6.png,1,0.0,0.0
img_00064_patch_1.png,img_00037_patch_8.png,1,0.0,0.0
img_00064_patch_1.png,img_00043_patch_4.png,1,0.0,0.0
img_00064_patch_1.png,img_00427_patch_2.png,1,0.0,0.0
img_00064_patch_1.png,img_00537_patch_7.png,1,0.0,0.0
img_00064_patch_1.png,img_00594_patch_5.png,1,0.0,0.0
img_00064_patch_1.png,img_00731_patch_2.png,1,0.0,0.0
img_00064_patch_2.png,img_00080_patch_2.png,2,0.6931471805599453,0.0
img_00064_patch_2.png,img_00194_patch_8.png,2,0.0,0.0
img_00064_patch_2.png,img_00208_patch_0.png,2,0.0,0.0
img_00064_patch_2.png,img_00241_patch_2.png,2,0.0,0.0
img_00064_patch_2.png,img_00288_patch_2.png,2,0.0,0.0
img_00064_patch_2.png,img_00344_patch_0.png,2,0.0,0.0
img_00064_patch_2.png,img_00373_patch_8.png,2,0.0,0.0
img_00064_patch_2.png,img_00401_patch_3.png,2,0.0,0.0
img_00064_patch_2.png,img_00686_patch_6.png,2,0.0,0.0
img_00064_patch_3.png,img_00023_patch_8.png,1,0.0,0.0
img_00064_patch_3.png,img_00099_patch_2.png,1,0.0,0.0
img_00064_patch_3.png,img_00137_patch_3.png,1,0.0,0.0
img_00064_patch_3.png,img_00241_patch_5.png,1,0.0,0.0
img_00064_patch_3.png,img_00341_patch_7.png,11,0.30463609734923813,0.09090909090909091
img_00064_patch_3.png,img_00352_patch_3.png,1,0.0,0.0
img_00064_patch_3.png,img_00510_patch_5.png,1,0.0,0.0
img_00064_patch_3.png,img_00572_patch_2.png,11,0.9164648855394713,0.09090909090909091
img_00064_patch_3.png,img_00714_patch_0.png,1,0.0,0.0
img_00064_patch_3.png,img_00750_patch_4.png,1,0.0,0.0
img_00064_patch_4.png,img_00164_patch_2.png,1,0.0,0.0
img_00064_patch_4.png,img_00185_patch_4.png,1,0.0,0.0
img_00064_patch_4.png,img_00264_patch_1.png,1,0.0,0.0
img_00064_patch_4.png,img_00265_patch_7.png,1,0.0,0.0
img_00064_patch_4.png,img_00354_patch_8.png,1,0.0,0.0
img_00064_patch_4.png,img_00437_patch_6.png,1,0.0,0.0
img_00064_patch_4.png,img_00440_patch_0.png,1,0.0,0.0
img_00064_patch_4.png,img_00442_patch_0.png,1,0.0,0.0
img_00064_patch_4.png,img_00631_patch_5.png,1,0.0,0.0
img_00064_patch_4.png,img_00633_patch_4.png,1,0.0,0.0
img_00064_patch_4.png,img_00727_patch_1.png,1,0.0,0.0
img_00064_patch_4.png,img_00730_patch_6.png,1,0.0,0.0
img_00064_patch_4.png,img_00753_patch_2.png,1,0.0,0.0
img_00064_patch_5.png,img_00017_patch_0.png,1,0.0,0.0
img_00064_patch_5.png,img_00084_patch_6.png,1,0.0,0.0
img_00064_patch_5.png,img_00130_patch_1.png,1,0.0,0.0
img_00064_patch_5.png,img_00151_patch_3.png,1,0.0,0.0
img_00064_patch_5.png,img_00177_patch_2.png,1,0.0,0.0
img_00064_patch_5.png,img_00228_patch_0.png,1,0.0,0.0
img_00064_patch_5.png,img_00299_patch_7.png,2,0.0,0.0
img_00064_patch_5.png,img_00390_patch_5.png,1,0.0,0.0
img_00064_patch_5.png,img_00480_patch_0.png,1,0.0,0.0
img_00064_patch_5.png,img_00483_patch_6.png,1,0.0,0.0
img_00064_patch_5.png,img_00507_patch_0.png,1,0.0,0.0
img_00064_patch_5.png,img_00515_patch_7.png,1,0.0,0.0
img_00064_patch_5.png,img_00564_patch_8.png,11,0.0,0.0
img_00064_patch_5.png,img_00575_patch_6.png,1,0.0,0.0
img_00064_patch_5.png,img_00644_patch_6.png,1,0.0,0.0
img_00064_patch_5.png,img_00683_patch_6.png,11,0.0,0.0
img_00064_patch_5.png,img_00704_patch_1.png,2,0.0,0.0
img_00064_patch_5.png,img_00724_patch_1.png,1,0.0,0.0
img_00064_patch_5.png,img_00732_patch_4.png,1,0.0,0.0
img_00064_patch_6.png,img_00002_patch_2.png,2,0.6931471805599453,0.0
img_00064_patch_6.png,img_00049_patch_1.png,1,0.0,0.0
img_00064_patch_6.png,img_00051_patch_7.png,1,0.0,0.0
img_00064_patch_6.png,img_00121_patch_0.png,1,0.0,0.0
img_00064_patch_6.png,img_00217_patch_4.png,1,0.0,0.0
img_00064_patch_6.png,img_00232_patch_7.png,1,0.0,0.0
img_00064_patch_6.png,img_00319_patch_0.png,9,0.0,0.0
img_00064_patch_6.png,img_00353_patch_4.png,1,0.0,0.0
img_00064_patch_6.png,img_00468_patch_4.png,1,0.0,0.0
img_00064_patch_6.png,img_00589_patch_8.png,2,0.0,0.0
img_00064_patch_6.png,img_00606_patch_6.png,1,0.0,0.0
img_00064_patch_6.png,img_00680_patch_6.png,1,0.0,0.0
img_00064_patch_6.png,img_00762_patch_2.png,1,0.0,0.0
img_00064_patch_6.png,img_00773_patch_2.png,1,0.0,0.0
img_00064_patch_7.png,img_00006_patch_6.png,2,0.6931471805599453,0.5
img_00064_patch_7.png,img_00052_patch_1.png,1,0.0,0.0
img_00064_patch_7.png,img_00055_patch_0.png,1,0.0,0.0
img_00064_patch_7.png,img_00077_patch_8.png,1,0.0,0.0
img_00064_patch_7.png,img_00198_patch_5.png,2,0.0,0.0
img_00064_patch_7.png,img_00281_patch_8.png,1,0.0,0.0
img_00064_patch_7.png,img_00362_patch_1.png,1,0.0,1.0
img_00064_patch_7.png,img_00372_patch_2.png,1,0.0,0.0
img_00064_patch_7.png,img_00493_patch_5.png,1,0.0,0.0
img_00064_patch_7.png,img_00504_patch_5.png,1,0.0,0.0
img_00064_patch_7.png,img_00581_patch_2.png,1,0.0,0.0
img_00064_patch_7.png,img_00643_patch_8.png,1,0.0,0.0
img_00064_patch_7.png,img_00658_patch_0.png,1,0.0,0.0
img_00064_patch_7.png,img_00688_patch_7.png,1,0.0,0.0
img_00064_patch_7.png,img_00696_patch_8.png,2,0.0,0.0
img_00065_patch_0.png,img_00018_patch_5.png,1,0.0,0.0
img_00065_patch_0.png,img_00110_patch_0.png,1,0.0,0.0
img_00065_patch_0.png,img_00190_patch_8.png,1,0.0,0.0
img_00065_patch_0.png,img_00596_patch_4.png,2,0.0,0.0
img_00065_patch_0.png,img_00722_patch_5.png,1,0.0,0.0
img_00065_patch_0.png,img_00771_patch_5.png,1,0.0,0.0
img_00065_patch_1.png,img_00220_patch_7.png,1,0.0,0.0
img_00065_patch_1.png,img_00333_patch_3.png,1,0.0,0.0
img_00065_patch_1.png,img_00391_patch_2.png,1,0.0,0.0
img_00065_patch_1.png,img_00419_patch_4.png,1,0.0,0.0
img_00065_patch_1.png,img_00636_patch_1.png,1,0.0,0.0
img_00065_patch_1.png,img_00720_patch_7.png,1,0.0,0.0
img_00065_patch_2.png,img_00087_patch_4.png,12,0.9596147939120492,0.5833333333333334
img_00065_patch_2.png,img_00257_patch_7.png,2,0.6931471805599453,0.0
img_00065_patch_2.png,img_00341_patch_4.png,3,0.0,0.0
img_00065_patch_2.png,img_00345_patch_4.png,3,0.0,0.0
img_00065_patch_2.png,img_00559_patch_1.png,3,0.0,0.0
img_00065_patch_2.png,img_00757_patch_0.png,2,0.0,0.0
img_00065_patch_3.png,img_00017_patch_0.png,1,0.0,0.0
img_00065_patch_3.png,img_00064_patch_5.png,1,0.0,0.0
img_00065_patch_3.png,img_00110_patch_4.png,1,0.0,0.0
img_00065_patch_3.png,img_00195_patch_3.png,1,0.0,0.0
img_00065_patch_3.png,img_00219_patch_6.png,1,0.0,0.0
img_00065_patch_3.png,img_00272_patch_5.png,1,0.0,0.0
img_00065_patch_3.png,img_00291_patch_3.png,1,0.0,0.0
img_00065_patch_3.png,img_00320_patch_1.png,1,0.0,0.0
img_00065_patch_3.png,img_00325_patch_7.png,1,0.0,0.0
img_00065_patch_3.png,img_00333_patch_0.png,1,0.0,0.0
img_00065_patch_3.png,img_00420_patch_3.png,1,0.0,0.0
img_00065_patch_3.png,img_00540_patch_1.png,1,0.0,0.0
img_00065_patch_3.png,img_00575_patch_8.png,1,0.0,0.0
img_00065_patch_3.png,img_00646_patch_5.png,1,0.0,0.0
img_00065_patch_3.png,img_00674_patch_6.png,1,0.0,0.0
img_00065_patch_3.png,img_00730_patch_0.png,1,0.0,0.0
img_00065_patch_3.png,img_00775_patch_5.png,1,0.0,0.0
img_00065_patch_4.png,img_00039_patch_5.png,1,0.0,1.0
img_00065_patch_4.png,img_00058_patch_1.png,2,0.0,0.0
img_00065_patch_4.png,img_00161_patch_2.png,1,0.0,0.0
img_00065_patch_4.png,img_00186_patch_8.png,1,0.0,0.0
img_00065_patch_4.png,img_00207_patch_5.png,1,0.0,0.0
img_00065_patch_4.png,img_00304_patch_4.png,1,0.0,0.0
img_00065_patch_4.png,img_00402_patch_3.png,1,0.0,0.0
img_00065_patch_4.png,img_00408_patch_3.png,1,0.0,0.0
img_00065_patch_4.png,img_00451_patch_5.png,1,0.0,0.0
img_00065_patch_4.png,img_00533_patch_2.png,1,0.0,0.0
img_00065_patch_4.png,img_00735_patch_0.png,1,0.0,0.0
img_00065_patch_4.png,img_00765_patch_2.png,1,0.0,0.0
img_00065_patch_4.png,img_00773_patch_4.png,1,0.0,0.0
img_00065_patch_5.png,img_00018_patch_1.png,11,0.9164648855394713,0.36363636363636365
img_00065_patch_5.png,img_00030_patch_6.png,1,0.0,0.0
img_00065_patch_5.png,img_00059_patch_7.png,1,0.0,0.0
img_00065_patch_5.png,img_00103_patch_7.png,1,0.0,0.0
img_00065_patch_5.png,img_00122_patch_7.png,1,0.0,1.0
img_00065_patch_5.png,img_00143_patch_6.png,1,0.0,0.0
img_00065_patch_5.png,img_00148_patch_3.png,1,0.0,0.0
img_00065_patch_5.png,img_00250_patch_0.png,1,0.0,0.0
img_00065_patch_5.png,img_00310_patch_2.png,1,0.0,0.0
img_00065_patch_5.png,img_00422_patch_5.png,1,0.0,0.0
img_00065_patch_5.png,img_00463_patch_1.png,1,0.0,0.0
img_00065_patch_5.png,img_00480_patch_4.png,1,0.0,0.0
img_00065_patch_5.png,img_00569_patch_4.png,1,0.0,0.0
img_00065_patch_5.png,img_00734_patch_6.png,1,0.0,0.0
img_00065_patch_5.png,img_00758_patch_1.png,1,0.0,0.0
img_00065_patch_5.png,img_00766_patch_5.png,1,0.0,0.0
img_00065_patch_6.png,img_00054_patch_1.png,3,0.6365141682948128,0.0
img_00065_patch_6.png,img_00221_patch_4.png,2,0.0,0.0
img_00065_patch_6.png,img_00349_patch_1.png,2,0.6931471805599453,0.0
img_00065_patch_6.png,img_00363_patch_8.png,1,0.0,0.0
img_00065_patch_6.png,img_00496_patch_8.png,2,0.0,0.0
img_00065_patch_6.png,img_00502_patch_7.png,3,0.0,0.0
img_00065_patch_6.png,img_00532_patch_7.png,2,0.0,0.0
img_00065_patch_7.png,img_00133_patch_0.png,13,0.2711893730418441,0.0
img_00065_patch_7.png,img_00152_patch_7.png,2,0.0,0.0
img_00065_patch_7.png,img_00172_patch_3.png,2,0.0,0.0
img_00065_patch_7.png,img_00179_patch_1.png,3,0.6365141682948128,0.0
img_00065_patch_7.png,img_00183_patch_2.png,2,0.0,0.0
img_00065_patch_7.png,img_00262_patch_0.png,2,0.0,0.0
img_00065_patch_7.png,img_00365_patch_8.png,2,0.0,0.0
img_00065_patch_7.png,img_00527_patch_4.png,2,0.0,0.0
img_00065_patch_7.png,img_00558_patch_2.png,2,0.0,0.0
img_00065_patch_7.png,img_00666_patch_0.png,2,0.0,0.0
img_00065_patch_8.png,img_00125_patch_5.png,1,0.0,0.0
img_00065_patch_8.png,img_00131_patch_2.png,1,0.0,0.0
img_00065_patch_8.png,img_00205_patch_1.png,1,0.0,0.0
img_00065_patch_8.png,img_00213_patch_2.png,1,0.0,0.0
img_00065_patch_8.png,img_00221_patch_8.png,1,0.0,0.0
img_00065_patch_8.png,img_00258_patch_7.png,1,0.0,0.0
img_00065_patch_8.png,img_00304_patch_7.png,2,0.0,0.0
img_00065_patch_8.png,img_00529_patch_1.png,1,0.0,0.0
img_00065_patch_8.png,img_00595_patch_7.png,1,0.0,0.0
img_00065_patch_8.png,img_00632_patch_7.png,1,0.0,0.0
img_00065_patch_8.png,img_00711_patch_3.png,1,0.0,0.0
img_00065_patch_8.png,img_00720_patch_1.png,1,0.0,0.0
img_00065_patch_8.png,img_00722_patch_1.png,1,0.0,0.0
img_00065_patch_8.png,img_00726_patch_4.png,2,0.0,0.0
img_00065_patch_8.png,img_00728_patch_3.png,1,0.0,0.0
img_00066_patch_0.png,img_00062_patch_1.png,1,0.0,0.0
img_00066_patch_0.png,img_00154_patch_4.png,1,0.0,0.0
img_00066_patch_0.png,img_00178_patch_5.png,1,0.0,0.0
img_00066_patch_0.png,img_00486_patch_3.png,1,0.0,0.0
img_00066_patch_0.png,img_00575_patch_8.png,1,0.0,0.0
img_00066_patch_0.png,img_00580_patch_6.png,1,0.0,0.0
img_00066_patch_0.png,img_00693_patch_0.png,1,0.0,1.0
img_00066_patch_0.png,img_00759_patch_0.png,1,0.0,0.0
img_00066_patch_1.png,img_00032_patch_8.png,1,0.0,1.0
img_00066_patch_1.png,img_00238_patch_8.png,1,0.0,0.0
img_00066_patch_1.png,img_00287_patch_2.png,1,0.0,0.0
img_00066_patch_1.png,img_00295_patch_0.png,1,0.0,0.0
img_00066_patch_1.png,img_00318_patch_0.png,1,0.0,0.0
img_00066_patch_1.png,img_00331_patch_5.png,1,0.0,0.0
img_00066_patch_1.png,img_00414_patch_8.png,1,0.0,0.0
img_00066_patch_1.png,img_00464_patch_5.png,1,0.0,0.0
img_00066_patch_1.png,img_00467_patch_6.png,1,0.0,0.0
img_00066_patch_1.png,img_00486_patch_0.png,1,0.0,0.0
img_00066_patch_1.png,img_00501_patch_5.png,1,0.0,0.0
img_00066_patch_1.png,img_00506_patch_5.png,1,0.0,0.0
img_00066_patch_1.png,img_00518_patch_3.png,1,0.0,0.0
img_00066_patch_1.png,img_00578_patch_0.png,1,0.0,0.0
img_00066_patch_1.png,img_00645_patch_7.png,1,0.0,0.0
img_00066_patch_1.png,img_00772_patch_8.png,1,0.0,0.0
img_00066_patch_2.png,img_00030_patch_7.png,1,0.0,0.0
img_00066_patch_2.png,img_00072_patch_3.png,1,0.0,0.0
img_00066_patch_2.png,img_00073_patch_0.png,1,0.0,0.0
img_00066_patch_2.png,img_00196_patch_8.png,1,0.0,0.0
img_00066_patch_2.png,img_00304_patch_0.png,1,0.0,0.0
img_00066_patch_2.png,img_00383_patch_4.png,1,0.0,0.0
img_00066_patch_2.png,img_00426_patch_1.png,1,0.0,0.0
img_00066_patch_2.png,img_00532_patch_8.png,2,0.6931471805599453,0.0
img_00066_patch_2.png,img_00533_patch_0.png,1,0.0,0.0
img_00066_patch_2.png,img_00597_patch_3.png,1,0.0,0.0
img_00066_patch_2.png,img_00647_patch_6.png,1,0.0,0.0
img_00066_patch_3.png,img_00049_patch_0.png,1,0.0,0.0
img_00066_patch_3.png,img_00078_patch_4.png,1,0.0,0.0
img_00066_patch_3.png,img_00113_patch_8.png,1,0.0,0.0
img_00066_patch_3.png,img_00212_patch_6.png,1,0.0,0.0
img_00066_patch_3.png,img_00313_patch_4.png,1,0.0,0.0
img_00066_patch_3.png,img_00357_patch_4.png,1,0.0,0.0
img_00066_patch_3.png,img_00478_patch_0.png,1,0.0,0.0
img_00066_patch_3.png,img_00478_patch_5.png,1,0.0,0.0
img_00066_patch_3.png,img_00485_patch_5.png,11,0.0,0.0
img_00066_patch_3.png,img_00600_patch_6.png,1,0.0,0.0
img_00066_patch_4.png,img_00119_patch_0.png,1,0.0,0.0
img_00066_patch_4.png,img_00160_patch_7.png,2,0.0,0.0
img_00066_patch_4.png,img_00250_patch_1.png,1,0.0,0.0
img_00066_patch_4.png,img_00363_patch_0.png,1,0.0,0.0
img_00066_patch_4.png,img_00662_patch_7.png,1,0.0,0.0
img_00066_patch_4.png,img_00683_patch_2.png,11,0.0,0.0
img_00066_patch_4.png,img_00759_patch_6.png,1,0.0,0.0
img_00066_patch_4.png,img_00767_patch_2.png,1,0.0,0.0
img_00066_patch_5.png,img_00037_patch_4.png,1,0.0,0.0
img_00066_patch_5.png,img_00076_patch_5.png,1,0.0,0.0
img_00066_patch_5.png,img_00168_patch_1.png,1,0.0,0.0
img_00066_patch_5.png,img_00178_patch_5.png,1,0.0,0.0
img_00066_patch_5.png,img_00293_patch_6.png,1,0.0,0.0
img_00066_patch_5.png,img_00322_patch_2.png,1,0.0,0.0
img_00066_patch_5.png,img_00328_patch_2.png,1,0.0,0.0
img_00066_patch_5.png,img_00343_patch_5.png,1,0.0,0.0
img_00066_patch_5.png,img_00429_patch_6.png,1,0.0,0.0
img_00066_patch_5.png,img_00529_patch_5.png,1,0.0,0.0
img_00066_patch_5.png,img_00558_patch_6.png,1,0.0,0.0
img_00066_patch_5.png,img_00582_patch_3.png,1,0.0,0.0
img_00066_patch_5.png,img_00652_patch_7.png,11,0.0,0.0
img_00066_patch_5.png,img_00682_patch_3.png,1,0.0,0.0
img_00066_patch_5.png,img_00705_patch_8.png,1,0.0,0.0
img_00066_patch_5.png,img_00717_patch_7.png,1,0.0,0.0
img_00066_patch_5.png,img_00739_patch_7.png,1,0.0,0.0
img_00066_patch_6.png,img_00265_patch_0.png,1,0.0,0.0
img_00066_patch_6.png,img_00271_patch_4.png,1,0.0,0.0
img_00066_patch_6.png,img_00284_patch_6.png,1,0.0,0.0
img_00066_patch_6.png,img_00515_patch_7.png,1,0.0,0.0
img_00066_patch_6.png,img_00561_patch_1.png,1,0.0,0.0
img_00066_patch_6.png,img_00663_patch_5.png,1,0.0,0.0
img_00066_patch_6.png,img_00671_patch_6.png,1,0.0,0.0
img_00066_patch_7.png,img_00187_patch_0.png,1,0.0,0.0
img_00066_patch_7.png,img_00275_patch_8.png,1,0.0,0.0
img_00066_patch_7.png,img_00351_patch_7.png,1,0.0,0.0
img_00066_patch_7.png,img_00380_patch_7.png,1,0.0,0.0
img_00066_patch_7.png,img_00387_patch_4.png,1,0.0,0.0
img_00066_patch_7.png,img_00425_patch_3.png,1,0.0,0.0
img_00066_patch_7.png,img_00536_patch_5.png,1,0.0,0.0
img_00066_patch_7.png,img_00710_patch_3.png,1,0.0,0.0
img_00066_patch_7.png,img_00764_patch_6.png,1,0.0,0.0
img_00066_patch_8.png,img_00012_patch_0.png,2,0.0,0.0
img_00066_patch_8.png,img_00325_patch_3.png,1,0.0,0.0
img_00066_patch_8.png,img_00392_patch_3.png,1,0.0,0.0
img_00066_patch_8.png,img_00397_patch_8.png,1,0.0,0.0
img_00066_patch_8.png,img_00497_patch_7.png,1,0.0,0.0
img_00066_patch_8.png,img_00500_patch_1.png,1,0.0,0.0
img_00066_patch_8.png,img_00658_patch_0.png,1,0.0,0.0
img_00066_patch_8.png,img_00725_patch_6.png,1,0.0,0.0
img_00067_patch_0.png,img_00010_patch_8.png,2,0.6931471805599453,0.0
img_00067_patch_0.png,img_00082_patch_5.png,1,0.0,0.0
img_00067_patch_0.png,img_00121_patch_5.png,1,0.0,0.0
img_00067_patch_0.png,img_00182_patch_2.png,1,0.0,0.0
img_00067_patch_0.png,img_00263_patch_6.png,1,0.0,0.0
img_00067_patch_0.png,img_00310_patch_2.png,1,0.0,0.0
img_00067_patch_0.png,img_00353_patch_5.png,1,0.0,0.0
img_00067_patch_0.png,img_00389_patch_1.png,1,0.0,0.0
img_00067_patch_0.png,img_00504_patch_1.png,1,0.0,0.0
img_00067_patch_0.png,img_00575_patch_7.png,1,0.0,0.0
img_00067_patch_1.png,img_00001_patch_6.png,1,0.0,1.0
img_00067_patch_1.png,img_00065_patch_4.png,1,0.0,0.0
img_00067_patch_1.png,img_00140_patch_2.png,1,0.0,0.0
img_00067_patch_1.png,img_00211_patch_5.png,1,0.0,0.0
img_00067_patch_1.png,img_00233_patch_7.png,1,0.0,0.0
img_00067_patch_1.png,img_00332_patch_2.png,1,0.0,0.0
img_00067_patch_1.png,img_00375_patch_7.png,1,0.0,0.0
img_00067_patch_1.png,img_00666_patch_6.png,12,0.0,0.0
img_00067_patch_1.png,img_00691_patch_6.png,1,0.0,0.0
img_00067_patch_1.png,img_00714_patch_7.png,10,0.0,0.0
img_00067_patch_1.png,img_00732_patch_0.png,1,0.0,0.0
img_00067_patch_1.png,img_00735_patch_5.png,1,0.0,0.0
img_00067_patch_2.png,img_00066_patch_0.png,1,0.0,0.0
img_00067_patch_2.png,img_00134_patch_4.png,1,0.0,0.0
img_00067_patch_2.png,img_00218_patch_2.png,1,0.0,0.0
img_00067_patch_2.png,img_00246_patch_4.png,1,0.0,1.0
img_00067_patch_2.png,img_00303_patch_6.png,1,0.0,0.0
img_00067_patch_2.png,img_00370_patch_0.png,2,0.0,0.0
img_00067_patch_2.png,img_00439_patch_5.png,1,0.0,0.0
img_00067_patch_2.png,img_00443_patch_8.png,1,0.0,0.0
img_00067_patch_2.png,img_00444_patch_3.png,1,0.0,0.0
img_00067_patch_2.png,img_00556_patch_0.png,11,0.0,0.0
img_00067_patch_2.png,img_00558_patch_2.png,1,0.0,0.0
img_00067_patch_2.png,img_00564_patch_6.png,1,0.0,0.0
img_00067_patch_2.png,img_00590_patch_5.png,1,0.0,0.0
img_00067_patch_2.png,img_00598_patch_4.png,1,0.0,0.0
img_00067_patch_2.png,img_00688_patch_5.png,1,0.0,0.0
img_00067_patch_2.png,img_00688_patch_6.png,10,0.3250829733914482,0.0
img_00067_patch_3.png,img_00147_patch_2.png,1,0.0,0.0
img_00067_patch_3.png,img_00327_patch_6.png,1,0.0,0.0
img_00067_patch_3.png,img_00385_patch_0.png,1,0.0,0.0
img_00067_patch_3.png,img_00614_patch_2.png,2,0.0,0.0
img_00067_patch_3.png,img_00645_patch_7.png,1,0.0,0.0
img_00067_patch_3.png,img_00707_patch_7.png,1,0.0,0.0
img_00067_patch_4.png,img_00010_patch_3.png,1,0.0,0.0
img_00067_patch_4.png,img_00021_patch_8.png,1,0.0,1.0
img_00067_patch_4.png,img_00044_patch_2.png,1,0.0,0.0
img_00067_patch_4.png,img_00091_patch_4.png,1,0.0,1.0
img_00067_patch_4.png,img_00135_patch_5.png,1,0.0,1.0
img_00067_patch_4.png,img_00146_patch_3.png,1,0.0,0.0
img_00067_patch_4.png,img_00175_patch_1.png,1,0.0,0.0
img_00067_patch_4.png,img_00317_patch_0.png,1,0.0,0.0
img_00067_patch_4.png,img_00337_patch_0.png,1,0.0,0.0
img_00067_patch_4.png,img_00436_patch_6.png,1,0.0,0.0
img_00067_patch_4.png,img_00460_patch_0.png,1,0.0,0.0
img_00067_patch_4.png,img_00522_patch_6.png,1,0.0,0.0
img_00067_patch_4.png,img_00527_patch_3.png,1,0.0,0.0
img_00067_patch_4.png,img_00576_patch_2.png,1,0.0,0.0
img_00067_patch_4.png,img_00605_patch_0.png,2,0.0,0.0
img_00067_patch_4.png,img_00632_patch_3.png,1,0.0,0.0
img_00067_patch_4.png,img_00653_patch_8.png,1,0.0,0.0
img_00067_patch_4.png,img_00757_patch_6.png,1,0.0,0.0
img_00067_patch_4.png,img_00771_patch_4.png,1,0.0,0.0
img_00067_patch_5.png,img_00014_patch_0.png,1,0.0,0.0
img_00067_patch_5.png,img_00081_patch_8.png,1,0.0,0.0
img_00067_patch_5.png,img_00088_patch_8.png,1,0.0,0.0
img_00067_patch_5.png,img_00140_patch_8.png,1,0.0,0.0
img_00067_patch_5.png,img_00199_patch_7.png,1,0.0,0.0
img_00067_patch_5.png,img_00205_patch_7.png,1,0.0,0.0
img_00067_patch_5.png,img_00328_patch_2.png,1,0.0,0.0
img_00067_patch_5.png,img_00361_patch_1.png,1,0.0,0.0
img_00067_patch_5.png,img_00373_patch_7.png,12,0.0,0.0
img_00067_patch_5.png,img_00564_patch_7.png,1,0.0,0.0
img_00067_patch_5.png,img_00643_patch_6.png,1,0.0,0.0
img_00067_patch_5.png,img_00656_patch_6.png,1,0.0,0.0
img_00067_patch_6.png,img_00090_patch_4.png,1,0.0,0.0
img_00067_patch_6.png,img_00143_patch_4.png,2,0.0,0.0
img_00067_patch_6.png,img_00270_patch_3.png,1,0.0,0.0
img_00067_patch_6.png,img_00354_patch_4.png,1,0.0,0.0
img_00067_patch_6.png,img_00473_patch_2.png,1,0.0,0.0
img_00067_patch_6.png,img_00541_patch_0.png,1,0.0,0.0
img_00067_patch_6.png,img_00546_patch_6.png,1,0.0,0.0
img_00067_patch_6.png,img_00736_patch_5.png,1,0.0,0.0
img_00067_patch_7.png,img_00031_patch_4.png,1,0.0,0.0
img_00067_patch_7.png,img_00106_patch_5.png,1,0.0,0.0
img_00067_patch_7.png,img_00182_patch_6.png,1,0.0,0.0
img_00067_patch_7.png,img_00224_patch_3.png,1,0.0,0.0
img_00067_patch_7.png,img_00271_patch_6.png,1,0.0,0.0
img_00067_patch_7.png,img_00326_patch_8.png,1,0.0,0.0
img_00067_patch_7.png,img_00353_patch_6.png,11,0.5859526183035508,0.0
img_00067_patch_7.png,img_00421_patch_0.png,1,0.0,0.0
img_00067_patch_7.png,img_00516_patch_5.png,1,0.0,0.0
img_00067_patch_7.png,img_00562_patch_2.png,1,0.0,0.0
img_00067_patch_7.png,img_00575_patch_0.png,1,0.0,0.0
img_00067_patch_7.png,img_00691_patch_7.png,2,0.0,0.0
img_00067_patch_7.png,img_00741_patch_5.png,1,0.0,0.0
img_00067_patch_8.png,img_00027_patch_3.png,1,0.0,0.0
img_00067_patch_8.png,img_00048_patch_1.png,1,0.0,0.0
img_00067_patch_8.png,img_00086_patch_7.png,1,0.0,0.0
img_00067_patch_8.png,img_00159_patch_5.png,1,0.0,0.0
img_00067_patch_8.png,img_00202_patch_7.png,1,0.0,0.0
img_00067_patch_8.png,img_00279_patch_0.png,2,0.0,0.0
img_00067_patch_8.png,img_00329_patch_6.png,1,0.0,0.0
img_00067_patch_8.png,img_00337_patch_5.png,1,0.0,0.0
img_00067_patch_8.png,img_00380_patch_1.png,1,0.0,0.0
img_00067_patch_8.png,img_00537_patch_1.png,1,0.0,0.0
img_00067_patch_8.png,img_00647_patch_8.png,1,0.0,0.0
img_00067_patch_8.png,img_00767_patch_5.png,1,0.0,0.0
img_00068_patch_0.png,img_00092_patch_0.png,1,0.0,0.0
img_00068_patch_0.png,img_00236_patch_1.png,1,0.0,0.0
img_00068_patch_0.png,img_00287_patch_4.png,1,0.0,0.0
img_00068_patch_0.png,img_00544_patch_0.png,1,0.0,0.0
